4286,3623,False,6.095325000000000
3039,3045,False,5.7907070000000003
3700,85984,False,5.796366000000000,,,,
3003,3046,False,8.59243100000000,,,,,
6143,6143,True,8.535750999999999,,,,,
3020,3021,False,8.602202999999999,,,,,
3063,3700,False,8.561780000000001,,,,,
3005,3005,True,8.446533000000001,,,,,
2420,33909,False,8.466972000000000,,,,,
15672,15672,True,8.634900999999999,,,,,
15672,15672,True,8.782292000000000,,,,,
3069,3069,True,8.56603000000000,,,,,
85984,85984,True,8.645602000000000,,,,,
54200,3070,False,8.46387000000000,,,,,
54200,18654,False,8.523427999999999,,,,,
6632,6632,True,8.56170400000000,,,,,
4286,3040,False,8.514279999999999,,,,,
3022,33909,False,8.606745999999999,,,,,
3700,3700,True,8.782538000000001,,,,,
99301,3675,False,8.972636000000000,,,,,
3001,3001,True,8.935620000000000,,,,,
6143,6143,True,8.606622000000000,,,,,
3062,3062,True,8.6276380000000,,,,,
43857,3062,False,8.465695999999999,,,,,
4274,4274,True,8.50512200000000,,,,,
99301,3675,False,8.828523000000001,,,,,
3068,3068,True,8.63919500000000,,,,,
4490,4490,True,8.533958000000000,,,,,
41677,41677,True,8.41422400000000,,,,,
2780,43093,False,8.417479999999999,,,,,
3004,3004,True,8.750082000000001,,,,,
3062,3062,True,8.79665500000000,,,,,
4274,4274,True,8.71084000000000,,,,,
3004,3700,False,8.786220000000000,,,,,
6632,6632,True,8.574982000000000,,,,,
3794,3069,False,8.685012000000000,,,,,
14719,2420,False,8.65073300000000,,,,,
3005,3005,True,8.755284000000000,,,,,
41678,3069,False,8.514453000000000,,,,,
2357,3659,False,8.497033999999999,,,,,
3005,3005,True,8.683560000000000,,,,,
3022,33909,False,8.493255000000000,,,,,
3659,3659,True,8.774480000000001,,,,,
54200,3024,False,8.619412000000001,,,,,
3700,3004,False,8.521248999999999,,,,,
4286,4286,True,8.497050000000000,,,,,
3004,3005,False,8.559711000000000,,,,,
43857,43857,True,8.54736100000000,,,,,
43093,43093,True,8.66642400000000,,,,,
3024,3024,True,8.443254000000000,,,,,
43093,43093,True,8.577304000000000,,,,,
3062,3062,True,8.71637500000000,,,,,
15672,15672,True,8.629683000000000,,,,,
2780,43093,False,8.556521000000000,,,,,
2420,14719,False,8.717065000000000,,,,,
3020,3002,False,8.832143000000000,,,,,
14719,14719,True,8.531212999999999,,,,,
3045,3045,True,8.773593000000000,,,,,
43093,43093,True,8.49331000000000,,,,,
3623,3623,True,8.911911999999999,,,,,
2780,2780,True,8.47841200000000,,,,,
3010,3010,True,8.650506000000000,,,,,
14719,2420,False,8.542356000000000,,,,,
41677,41677,True,8.5584880000000,,,,,
18654,18654,True,8.750109000000000,,,,,
6632,6632,True,8.593242000000000,,,,,
3020,3021,False,8.66818400000000,,,,,
6632,6632,True,8.63868000000000,,,,,
3623,3623,True,8.802371000000001,,,,,
2420,2420,True,8.83205500000000,,,,,
3022,3021,False,8.70186200000000,,,,,
2420,2420,True,8.589070000000000,,,,,
6143,6143,True,8.567322000000001,,,,,
85984,85984,True,8.772398000000001,,,,,
3038,3039,False,8.787575000000000,,,,,
3037,3037,True,8.92231000000000,,,,,
2420,3040,False,8.69844700000000,,,,,
3039,3045,False,8.543393999999999,,,,,
3045,3040,False,8.607115000000000,,,,,
3004,3004,True,8.788012999999999,,,,,
3063,3004,False,8.538675000000000,,,,,
3622,3622,True,8.57990800000000,,,,,
3039,3039,True,8.519500000000001,,,,,
3002,3002,True,8.6339850000000,,,,,
4490,3622,False,8.634900000000000,,,,,
41678,3004,False,8.534423000000000,,,,,
85984,3023,False,8.447539000000001,,,,,
3298,3298,True,8.589333999999999,,,,,
3062,3062,True,8.490955000000000,,,,,
6143,6143,True,8.67531700000000,,,,,
3020,3020,True,8.758770000000000,,,,,
2420,14719,False,8.657276000000000,,,,,
3068,3068,True,9.020355000000000,,,,,
18654,18654,True,8.51821000000000,,,,,
3063,27925,False,8.70053500000000,,,,,
3024,3070,False,8.508414000000000,,,,,
2420,33909,False,8.527862000000001,,,,,
27925,2780,False,8.481921000000000,,,,,
3037,3020,False,8.914175999999999,,,,,
14719,14719,True,8.56813400000000,,,,,
3005,3023,False,8.760579999999999,,,,,
3298,3002,False,8.912785000000000,,,,,
18654,18654,True,8.55561400000000,,,,,
4490,4490,True,8.849475999999999,,,,,
33909,3022,False,8.733866000000001,,,,,
2357,2357,True,8.629042999999999,,,,,
3062,3062,True,8.534409000000000,,,,,
3062,3062,True,8.666561000000000,,,,,
3020,3020,True,8.584355000000000,,,,,
41678,41678,True,8.468838000000000,,,,,
3063,3063,True,8.774265000000000,,,,,
3021,3021,True,8.789380000000000,,,,,
3038,4286,False,8.733012000000000,,,,,
3700,3004,False,8.579853000000000,,,,,
3039,3046,False,8.752583000000000,,,,,
3045,3045,True,8.582312999999999,,,,,
3623,85984,False,8.522952999999999,,,,,
3021,3068,False,8.844908000000000,,,,,
43093,43093,True,8.76951800000000,,,,,
4274,4274,True,8.759846000000000,,,,,
3069,4150,False,8.742863000000000,,,,,
3040,3040,True,8.769831000000000,,,,,
41678,3068,False,8.79691500000000,,,,,
43093,3070,False,8.705379000000001,,,,,
3010,3010,True,8.688435000000000,,,,,
6143,6143,True,8.55647300000000,,,,,
3004,3040,False,8.67961600000000,,,,,
3068,3068,True,8.620257000000001,,,,,
3039,2357,False,8.754078000000000,,,,,
85984,3069,False,8.546832000000000,,,,,
43093,43093,True,8.755799000000000,,,,,
3794,3794,True,8.563622000000001,,,,,
3069,43093,False,8.425446000000001,,,,,
3022,3068,False,8.677495000000000,,,,,
3069,43857,False,8.467881000000000,,,,,
4150,4150,True,8.513633000000000,,,,,
3045,3045,True,8.55458100000000,,,,,
3003,3046,False,8.816490999999999,,,,,
2357,3039,False,8.634427000000001,,,,,
54200,54200,True,8.504213000000000,,,,,
14719,2420,False,8.695038000000000,,,,,
3068,3068,True,8.711316000000000,,,,,
3070,3070,True,8.67409400000000,,,,,
4490,3622,False,8.756069000000000,,,,,
43857,43857,True,8.762038000000000,,,,,
15672,15672,True,8.689133999999999,,,,,
3022,6632,False,8.517279000000000,,,,,
4274,4274,True,8.393262000000000,,,,,
6632,43857,False,8.584732000000001,,,,,
3062,3062,True,8.647993000000000,,,,,
3003,3003,True,8.547212999999999,,,,,
3062,3062,True,8.59240500000000,,,,,
3005,3005,True,8.509727000000000,,,,,
41677,3070,False,8.481040000000000,,,,,
43093,2780,False,8.502164000000000,,,,,
3040,3040,True,8.519791000000000,,,,,
3001,3010,False,8.567128000000000,,,,,
54200,3005,False,8.452209000000000,,,,,
33909,6632,False,8.924674000000000,,,,,
14719,3068,False,8.74289800000000,,,,,
3046,3046,True,8.782764000000000,,,,,
27925,3023,False,8.58992900000000,,,,,
27925,27925,True,8.657340000000000,,,,,
3069,3794,False,8.730271000000000,,,,,
3068,3068,True,8.756758000000000,,,,,
3023,3023,True,8.693376000000001,,,,,
3062,3062,True,8.577692000000001,,,,,
3700,3700,True,8.623359000000001,,,,,
41677,41677,True,8.459282999999999,,,,,
15672,15672,True,8.647306000000000,,,,,
3794,3794,True,8.568638000000000,,,,,
3045,3039,False,8.816287000000001,,,,,
3298,3298,True,8.777526999999999,,,,,
3298,4286,False,8.543317000000000,,,,,
41678,41678,True,8.523879000000001,,,,,
3700,3004,False,8.49100900000000,,,,,
54200,41677,False,8.526559000000001,,,,,
3700,3700,True,8.426546999999999,,,,,
4150,43093,False,8.565066000000000,,,,,
3298,3298,True,8.677807000000000,,,,,
18654,18654,True,8.730971000000000,,,,,
4286,4286,True,8.790974000000000,,,,,
41678,41678,True,8.879269000000001,,,,,
4286,4286,True,8.69002400000000,,,,,
43857,3062,False,8.72043800000000,,,,,
3039,33909,False,8.866579000000000,,,,,
27925,4150,False,8.81905200000000,,,,,
3794,3794,True,8.731044000000001,,,,,
3022,3022,True,8.857222999999999,,,,,
14719,27925,False,8.740204000000000,,,,,
3298,3002,False,8.619254000000000,,,,,
3005,3005,True,8.624123000000001,,,,,
3040,3040,True,8.718214000000000,,,,,
18654,18654,True,8.565742000000000,,,,,
3069,6632,False,8.46418300000000,,,,,
4490,4490,True,8.90383000000000,,,,,
54200,3024,False,8.850841000000001,,,,,
3659,3700,False,8.91707700000000,,,,,
3002,3002,True,8.685090000000001,,,,,
41677,41677,True,8.67526600000000,,,,,
4150,43093,False,8.475543999999999,,,,,
99301,99301,True,9.04156500000000,,,,,
2780,43093,False,8.762660000000000,,,,,
3001,3037,False,8.84078300000000,,,,,
41678,3040,False,8.459909000000000,,,,,
3004,3040,False,8.499661000000000,,,,,
2357,2357,True,8.890326000000000,,,,,
43093,43093,True,8.741039000000001,,,,,
4150,43093,False,8.661467999999999,,,,,
15672,15672,True,8.488578000000000,,,,,
3004,3700,False,8.52714500000000,,,,,
3037,3001,False,8.819960000000000,,,,,
3700,3700,True,8.70340900000000,,,,,
14719,27925,False,8.469518000000001,,,,,
3700,3004,False,8.660664000000001,,,,,
3037,99301,False,8.911225000000000,,,,,
3063,6143,False,8.77989400000000,,,,,
43093,43093,True,8.691565000000001,,,,,
3022,33909,False,8.561380000000000,,,,,
3046,2357,False,8.876137999999999,,,,,
3003,3298,False,8.802711000000000,,,,,
3675,3675,True,8.969749000000000,,,,,
4274,4274,True,8.730553000000000,,,,,
14719,2420,False,8.736172000000000,,,,,
3045,3045,True,8.816171000000001,,,,,
4274,4274,True,8.803226000000000,,,,,
3623,3623,True,8.620590000000000,,,,,
3021,3021,True,8.620958999999999,,,,,
4150,4150,True,8.833157999999999,,,,,
18654,18654,True,8.704231000000000,,,,,
18654,18654,True,8.54862100000000,,,,,
3005,3005,True,8.503601000000000,,,,,
3003,3003,True,8.64408300000000,,,,,
3063,3622,False,8.784732999999999,,,,,
54200,54200,True,8.480276999999999,,,,,
4286,4286,True,8.760002000000000,,,,,
3062,3062,True,8.443441000000000,,,,,
4286,4286,True,8.802835000000000,,,,,
6143,3046,False,8.68652100000000,,,,,
27925,6632,False,8.541456999999999,,,,,
33909,33909,True,8.589492999999999,,,,,
43857,43857,True,8.649848000000000,,,,,
3023,3023,True,8.738102000000000,,,,,
4490,3622,False,8.824424000000000,,,,,
3659,3659,True,8.81919000000000,,,,,
41678,41678,True,8.605430999999999,,,,,
2357,2357,True,8.639384000000000,,,,,
15672,15672,True,8.709500999999999,,,,,
3069,6632,False,8.480019000000000,,,,,
33909,33909,True,8.47107500000000,,,,,
3063,3063,True,8.632230000000000,,,,,
3623,3024,False,8.534891999999999,,,,,
6632,6632,True,8.774829000000000,,,,,
3037,3037,True,8.925007000000001,,,,,
4490,3010,False,8.567038999999999,,,,,
4286,4286,True,8.713205000000000,,,,,
3023,3794,False,8.51609500000000,,,,,
14719,14719,True,8.54352400000000,,,,,
3070,54200,False,8.714129000000000,,,,,
3037,3004,False,8.591021000000000,,,,,
3010,3010,True,8.867945000000001,,,,,
3794,85984,False,8.412497000000000,,,,,
3004,3622,False,8.71441100000000,,,,,
3004,3004,True,8.731255000000001,,,,,
3068,3022,False,8.816943999999999,,,,,
3040,3040,True,8.640314999999999,,,,,
3659,3010,False,8.60290800000000,,,,,
3003,3003,True,8.62238100000000,,,,,
3045,3039,False,8.820881000000000,,,,,
27925,3062,False,8.770605000000000,,,,,
43093,43093,True,8.727347999999999,,,,,
3659,3659,True,8.789391999999999,,,,,
3623,3623,True,8.672757000000001,,,,,
15672,3023,False,8.470558000000000,,,,,
27925,43093,False,8.520077000000001,,,,,
99301,99301,True,8.7800610000000,,,,,
4490,3700,False,8.676688000000000,,,,,
3070,3070,True,8.536606000000001,,,,,
4490,3622,False,8.644280000000000,,,,,
2357,2357,True,8.874755000000000,,,,,
6632,6632,True,8.500177000000001,,,,,
3063,3063,True,8.573843999999999,,,,,
3675,3675,True,8.928585000000000,,,,,
3045,3040,False,8.830825000000001,,,,,
3046,3039,False,8.885604000000001,,,,,
18654,18654,True,8.879742999999999,,,,,
3070,3070,True,8.547013000000000,,,,,
99301,3298,False,8.92247700000000,,,,,
99301,3010,False,9.007040999999999,,,,,
3063,3063,True,8.64667800000000,,,,,
3024,3024,True,8.67785400000000,,,,,
43857,4150,False,8.542797000000000,,,,,
3002,3002,True,8.637370000000001,,,,,
4286,4286,True,8.748855000000001,,,,,
15672,15672,True,8.781084000000000,,,,,
41677,41677,True,8.519962000000000,,,,,
3069,6632,False,8.65571900000000,,,,,
18654,18654,True,8.524531000000000,,,,,
3794,2780,False,8.701150000000000,,,,,
41678,41678,True,8.859992999999999,,,,,
15672,15672,True,8.618176000000000,,,,,
4286,3040,False,8.704888000000000,,,,,
3070,18654,False,8.514219000000001,,,,,
2420,2420,True,8.599966999999999,,,,,
3003,3002,False,8.537907000000001,,,,,
3004,6143,False,8.748601000000001,,,,,
3003,3003,True,8.543704999999999,,,,,
14719,33909,False,8.549991000000000,,,,,
3063,3004,False,8.502713999999999,,,,,
3022,3068,False,8.747374000000001,,,,,
3040,4286,False,8.654669999999999,,,,,
3023,3794,False,8.691189000000000,,,,,
3062,3062,True,8.724800000000000,,,,,
3068,3023,False,8.491059999999999,,,,,
3069,3069,True,8.535136000000000,,,,,
3068,14719,False,8.618287000000000,,,,,
3003,3003,True,8.86855400000000,,,,,
3021,3022,False,8.786263000000000,,,,,
3024,54200,False,8.57462500000000,,,,,
3794,3069,False,8.45196000000000,,,,,
27925,27925,True,8.499729000000000,,,,,
3002,3039,False,8.748858999999999,,,,,
3068,3068,True,8.651581000000000,,,,,
3021,3021,True,8.534986999999999,,,,,
3023,3023,True,8.60171100000000,,,,,
3023,3023,True,8.70006500000000,,,,,
3659,3659,True,8.644755000000000,,,,,
3037,3675,False,8.715078000000000,,,,,
3040,3024,False,8.686443000000001,,,,,
3046,33909,False,8.722889000000000,,,,,
3003,3003,True,8.526355000000001,,,,,
3070,3070,True,8.462446999999999,,,,,
15672,15672,True,8.75526700000000,,,,,
3623,3623,True,8.863465000000000,,,,,
3045,3040,False,8.880458000000001,,,,,
4274,4274,True,8.563791000000000,,,,,
41678,41678,True,8.525055999999999,,,,,
3068,3068,True,8.50782300000000,,,,,
4150,4150,True,8.53908900000000,,,,,
3623,3021,False,8.537473000000000,,,,,
2780,2780,True,8.618705000000000,,,,,
15672,15672,True,8.58139200000000,,,,,
3038,3010,False,8.848013999999999,,,,,
3003,3003,True,8.66644800000000,,,,,
3005,3005,True,8.752014000000001,,,,,
15672,3004,False,8.795038000000000,,,,,
85984,85984,True,8.649476000000000,,,,,
3038,3038,True,8.699517000000000,,,,,
15672,33909,False,8.654425000000000,,,,,
6632,6632,True,8.518463000000001,,,,,
15672,15672,True,8.494235000000000,,,,,
3623,3623,True,8.60387100000000,,,,,
27925,43093,False,8.430634000000000,,,,,
3700,3069,False,8.66488000000000,,,,,
3037,3037,True,9.00858800000000,,,,,
3039,3002,False,8.774665000000001,,,,,
2420,14719,False,8.800725000000000,,,,,
3045,3045,True,8.838380000000001,,,,,
3024,3024,True,8.710084000000000,,,,,
3794,3794,True,8.794392999999999,,,,,
41678,3700,False,8.477817999999999,,,,,
3005,3005,True,8.593444999999999,,,,,
4490,3622,False,8.80781900000000,,,,,
3622,3010,False,8.81183400000000,,,,,
3038,3038,True,8.827443000000001,,,,,
33909,3068,False,8.824111000000000,,,,,
2420,14719,False,8.789652999999999,,,,,
3623,6632,False,8.766778000000000,,,,,
3063,3063,True,9.041820000000000,,,,,
3005,3005,True,8.536469000000000,,,,,
6632,6632,True,8.485856000000000,,,,,
15672,85984,False,8.816426000000000,,,,,
3038,3038,True,8.930142000000000,,,,,
3010,3010,True,8.868315000000001,,,,,
3024,3024,True,8.754102000000000,,,,,
3069,3069,True,8.694069000000001,,,,,
3020,3020,True,8.982308000000000,,,,,
3020,3020,True,8.83152500000000,,,,,
4150,4150,True,8.783818000000000,,,,,
3622,4490,False,8.779287000000000,,,,,
3039,3038,False,8.532852000000000,,,,,
4286,4286,True,8.564029000000000,,,,,
3622,3659,False,8.582869000000001,,,,,
3003,3003,True,8.54475500000000,,,,,
3020,3021,False,8.673684000000000,,,,,
2780,43093,False,8.448689000000000,,,,,
41677,41677,True,8.601900000000001,,,,,
2420,2420,True,8.547886000000000,,,,,
3010,3002,False,8.74673300000000,,,,,
3070,3069,False,8.480065000000000,,,,,
4274,4274,True,8.688955000000000,,,,,
3794,3794,True,8.476572000000001,,,,,
2357,3039,False,8.561443000000001,,,,,
3023,3022,False,8.772722999999999,,,,,
3700,3004,False,8.583251000000001,,,,,
6143,6143,True,8.849366000000000,,,,,
4150,3069,False,8.863576999999999,,,,,
15672,15672,True,8.620983000000001,,,,,
3063,3003,False,8.726710000000001,,,,,
43857,43857,True,8.65158700000000,,,,,
4274,4274,True,8.594998000000000,,,,,
3675,99301,False,9.01679300000000,,,,,
3023,3069,False,8.631696000000000,,,,,
4490,4490,True,8.820086999999999,,,,,
41677,41677,True,8.591322999999999,,,,,
3024,3024,True,8.482481000000000,,,,,
15672,15672,True,8.512083000000001,,,,,
99301,3010,False,8.755936999999999,,,,,
41678,33909,False,8.580708000000000,,,,,
3040,3040,True,8.732889999999999,,,,,
3023,3023,True,8.700240000000001,,,,,
3069,3069,True,8.764129000000001,,,,,
43857,43857,True,8.76713200000000,,,,,
3023,3023,True,8.55470900000000,,,,,
3022,33909,False,8.596391000000001,,,,,
4274,4274,True,8.660548000000000,,,,,
3062,3062,True,8.71476400000000,,,,,
3010,4490,False,8.641942000000000,,,,,
3794,3069,False,8.517042000000000,,,,,
2357,2357,True,8.618855000000000,,,,,
3039,3039,True,8.746651999999999,,,,,
15672,15672,True,8.547420000000001,,,,,
3003,3046,False,8.854018000000000,,,,,
3068,3068,True,8.76076300000000,,,,,
3700,3004,False,8.680158000000000,,,,,
4490,4490,True,8.881484000000000,,,,,
85984,4274,False,8.647640000000001,,,,,
3021,3022,False,8.629911000000000,,,,,
4286,4286,True,8.873555000000000,,,,,
3020,3020,True,8.89392400000000,,,,,
3622,3622,True,8.60817000000000,,,,,
4490,4490,True,8.579310000000000,,,,,
6632,6632,True,8.496753000000000,,,,,
3063,3063,True,8.638216000000000,,,,,
3069,4150,False,8.752954000000001,,,,,
4286,3622,False,8.758003000000000,,,,,
3068,6632,False,8.73137600000000,,,,,
14719,3068,False,8.789930999999999,,,,,
3037,3002,False,8.861905000000000,,,,,
15672,15672,True,8.704416999999999,,,,,
15672,15672,True,8.475606000000001,,,,,
3038,3298,False,8.837588000000000,,,,,
3622,3010,False,8.702624000000000,,,,,
3794,3005,False,8.585805000000001,,,,,
3023,3794,False,8.709925000000000,,,,,
18654,18654,True,8.665827999999999,,,,,
4490,3010,False,8.73417400000000,,,,,
3023,85984,False,8.610454000000001,,,,,
3040,3040,True,8.677951999999999,,,,,
3700,33909,False,8.676114999999999,,,,,
3040,3040,True,8.61662200000000,,,,,
41678,41678,True,8.478507000000000,,,,,
27925,3070,False,8.661265999999999,,,,,
43857,41677,False,8.43142600000000,,,,,
3037,3038,False,8.904933000000000,,,,,
3794,3794,True,8.564842000000001,,,,,
3623,3023,False,8.671851999999999,,,,,
3700,3004,False,8.701884000000000,,,,,
2420,14719,False,8.561738999999999,,,,,
3298,3038,False,8.765129999999999,,,,,
3045,3039,False,8.62256700000000,,,,,
3021,3623,False,8.458413000000000,,,,,
85984,85984,True,8.493878000000000,,,,,
3038,3002,False,8.905735999999999,,,,,
85984,85984,True,8.623386999999999,,,,,
99301,99301,True,8.6538670000000,,,,,
3040,15672,False,8.957176000000000,,,,,
41678,41678,True,8.544760999999999,,,,,
6143,6143,True,8.621464000000000,,,,,
3062,3062,True,8.750254999999999,,,,,
3039,3039,True,8.944490999999999,,,,,
3045,3045,True,8.87282400000000,,,,,
41678,41678,True,8.858331000000000,,,,,
54200,3794,False,8.617656000000000,,,,,
6143,6143,True,8.960501000000001,,,,,
3062,3062,True,8.745599000000000,,,,,
43093,2780,False,8.823053000000000,,,,,
3039,3040,False,8.80387000000000,,,,,
54200,54200,True,8.705705000000000,,,,,
2420,33909,False,8.65069800000000,,,,,
4274,4274,True,8.703587000000001,,,,,
15672,15672,True,8.823167000000000,,,,,
3794,3069,False,8.738053000000001,,,,,
3062,3062,True,8.771400999999999,,,,,
3623,3623,True,8.572200000000000,,,,,
3622,3659,False,8.540709000000000,,,,,
3002,3020,False,8.71002700000000,,,,,
3062,3062,True,8.549312000000000,,,,,
3002,3002,True,8.607214000000001,,,,,
85984,3794,False,8.619433000000001,,,,,
3024,3024,True,8.592749000000000,,,,,
3046,3622,False,8.8177650000000,,,,,
41678,41678,True,8.75087300000000,,,,,
3298,3020,False,8.851315000000000,,,,,
3070,3070,True,8.54987400000000,,,,,
6143,6143,True,8.745224000000000,,,,,
3024,43857,False,8.685193000000000,,,,,
27925,3070,False,8.704808000000000,,,,,
3001,3020,False,8.663167000000000,,,,,
14719,27925,False,8.51320200000000,,,,,
2420,2420,True,8.71365500000000,,,,,
4286,4286,True,8.907467000000000,,,,,
